nodeid,nodetype,x,y,z,S11,S22,S33,S12,S13,S12,mises
1857,0,-0.162883,-0.050832,0.077458,-114310.678650,-468123.861816,-36655.930752,214911.565430,7965.325666,-7523.281940,935341.187500
1858,0,-0.103880,-0.103158,0.011534,-138611.270685,-333805.673762,13567.871493,89685.247603,-7378.451571,36893.837391,553836.750000
1859,0,-0.085553,-0.086434,0.014258,13426.511922,-298130.228868,42692.898980,-131415.294596,-5606.800917,14309.003065,518410.312500
1860,0,-0.102970,-0.101848,0.030930,-120404.336328,-392945.921094,2018.276660,27699.893359,1254.014307,18238.458533,1257414.000000
1861,0,-0.029655,0.032765,0.014049,102981.680664,-254805.321777,79375.000244,-34101.684189,-32354.274292,39188.278198,851533.312500
1862,0,-0.027580,0.027219,0.034593,83331.071387,-362189.614258,46069.499121,-15003.239063,-16220.202515,-5930.126257,493652.437500
1863,0,-0.044107,0.043325,0.012083,106833.843967,-238962.724013,16173.408800,31574.578315,20.890383,23740.341037,218430.765625
1864,0,-0.061701,0.158486,0.055466,51671.494080,-264238.840541,36412.310477,-74271.598528,-4733.975965,-13432.364589,312007.906250
1865,0,-0.071986,0.171348,0.050212,-352467.340909,-463501.909180,-25869.771795,-276124.348810,-10001.503677,-8926.997553,941752.125000
1866,0,-0.047068,0.179801,0.049049,-453138.840169,-313148.372152,26983.331014,-41862.671265,-14931.493159,-1367.770948,312007.906250
1867,0,-0.071130,0.171717,0.077063,-373180.100675,-462834.937500,-11859.362693,-255433.256436,-15269.147733,-25730.924594,595940.312500
1868,0,-0.029819,0.166963,0.049914,-28756.925528,-256947.714216,65162.944776,198886.708697,5808.511440,25360.379704,1105110.875000
1869,0,-0.076995,0.151080,0.033025,33316.978371,-378359.093323,4370.737305,-220562.232758,20754.873489,19053.048336,517745.093750
1870,0,0.070616,-0.071485,0.013375,53086.846680,-276440.981771,12367.155436,74286.014540,2621.967529,-2195.913133,277579.937500
1871,0,0.057250,-0.057576,0.014810,79532.479031,-278292.647569,11638.005534,69200.788954,3210.242113,-17884.003052,301007.968750
1872,0,0.073000,-0.073000,0.031528,38751.851196,-220595.469531,18480.409155,90376.101367,2018.131890,1199.503419,317463.281250
1873,0,0.074389,0.075036,0.091140,112574.406793,-191665.814236,11145.363118,-11085.434333,-7402.565416,3812.743564,393286.593750
1874,0,0.060801,0.060418,0.091506,121499.206407,-207874.227648,23049.222032,-13322.050680,-7004.853394,-13382.280273,345132.718750
1875,0,0.073000,0.073000,0.073565,100446.975781,-148634.544922,11684.828495,-16289.303003,-7796.354171,4146.890527,207810.109375
1876,0,0.089770,0.088668,0.091269,136218.154478,-145041.460503,18780.019857,-50644.912360,-6102.656279,28777.224338,701704.250000
1877,0,0.030479,-0.029756,0.051671,25924.632568,-366971.698437,16993.884949,49621.036035,-4578.214114,1338.672113,984275.312500
1878,0,0.014071,-0.010103,0.077096,216816.144810,-712867.439732,-14168.296055,22531.072841,-10438.706116,-11520.329760,663479.062500
1879,0,-0.028896,0.029754,0.052820,68543.517529,-358537.744922,24026.967834,-15121.667969,2131.670679,-14340.916309,950530.312500
1880,0,-0.044009,0.044009,0.052547,79678.299609,-162127.960938,43391.880713,65020.023047,7963.112222,-4455.158221,465140.531250
1881,0,-0.070623,0.070778,0.014033,103688.921441,-234350.582574,11490.735758,39530.832574,-184.609673,-11156.929104,233398.609375
1882,0,-0.085582,0.085198,0.013587,129207.394965,-199241.884874,23252.358887,79592.534234,779.151557,-29074.763604,809395.875000
1883,0,-0.056591,0.056207,0.013587,99631.766330,-237813.740017,11104.415880,35981.953328,4282.623277,916.484592,233398.609375
1884,0,-0.073967,0.074147,0.029995,81786.656689,-179887.143457,12203.269141,49102.477930,-2998.164264,-6108.907544,236243.593750
1885,0,-0.074709,-0.074406,0.091203,25098.751465,-298025.347222,14876.952270,-105475.353278,4287.175624,916.805556,267386.468750
1886,0,-0.073000,-0.073000,0.073565,9647.708765,-245860.125781,12213.532702,-121244.608594,1138.555511,-2434.568994,553166.937500
1887,0,-0.089853,-0.089052,0.091489,17232.795844,-280130.818685,26959.691026,-104284.336155,4214.501356,-19705.893826,267386.468750
1888,0,-0.060418,-0.060801,0.091506,30872.272081,-303550.316840,11341.034776,-108951.390408,1493.049817,12694.352485,365448.625000
1889,0,-0.000663,0.104324,0.013375,2792.033813,-1897819.409722,-10664.985107,2828.502584,1165.296570,19289.572320,1909765.375000
1890,0,0.000000,0.103238,0.031528,44.730898,-1929137.425000,-30827.470862,4381.811719,2211.083919,18220.480884,1898738.500000
1891,0,-0.001158,0.084666,0.013800,5250.356500,-1889493.854167,-13562.146193,5150.263543,2240.943583,1716.390954,1896593.375000
1892,0,-0.001230,0.124226,0.012518,9786.282186,-1928836.284722,-27296.306573,548.151915,4782.666314,52241.731120,1916413.500000
1893,0,-0.040249,-0.000134,0.010285,692886.608290,-317701.723718,123012.692790,-39292.717828,-83486.715624,7412.646783,935494.375000
1894,0,-0.059236,0.001005,0.014066,735931.548611,-7524.999190,67231.264567,-11890.494076,-39712.243571,1956.199253,600909.125000
1895,0,-0.040671,0.000639,0.034374,694165.215625,-266916.367773,158902.942285,-8859.539403,-54885.654736,1367.708887,928455.625000
1896,0,-0.077013,-0.152606,0.012767,107244.403476,-416193.623047,8820.932706,91668.968661,43395.783248,-10879.953266,623958.812500
1897,0,-0.090521,-0.162277,0.029780,-271996.046526,-811187.877790,-194592.344581,417759.714286,9097.167097,-6850.234721,1077633.125000
1898,0,-0.070624,-0.175445,0.011709,-158816.174205,-596890.008168,-132596.504306,77933.664728,12967.013797,-56374.245694,160686.968750
1899,0,-0.096997,-0.158528,0.055179,-269045.960130,-748994.829327,-179222.379132,444132.626803,-10895.416316,10919.482389,690735.750000
1900,0,0.103238,0.000000,0.073565,692769.596875,2092.475263,8599.794220,4971.109009,3639.052165,1213.692624,686223.250000
1901,0,-0.082945,-0.000519,0.014039,723604.388889,-3662.320009,12481.684686,-7328.753593,-2702.144676,-2922.894453,726796.187500
1902,0,-0.082738,0.000000,0.031528,776274.168750,1334.701369,26745.083624,-8047.344104,-7289.028473,1885.375717,770073.937500
1903,0,-0.105635,-0.001131,0.014033,722514.986111,-918.904399,6720.686523,-6959.830305,6327.272851,1254.249634,680166.000000
1904,0,0.126523,-0.137670,0.013218,-103029.755656,-179849.681966,20031.766774,-112525.796387,20882.016866,-9527.044352,284391.156250
1905,0,0.086115,0.085650,0.013416,97094.984646,-182169.595920,42477.546224,-27270.526313,-1423.270372,-15610.195014,404461.812500
1906,0,0.071964,0.071344,0.013217,129773.761529,-193514.070747,64.819675,-50626.686632,-2086.727363,-5318.150458,404461.812500
1907,0,0.102708,0.104305,0.012391,-135419.050586,-313671.091504,9034.410498,135780.716992,4600.944873,-51163.989600,1003739.500000
1908,0,-0.101380,-0.102230,0.073843,-136104.237134,-405513.579688,-16157.017578,-6671.721484,8052.226727,-22384.893121,1291330.000000
1909,0,-0.102498,-0.102413,0.051879,-133326.524878,-386537.741016,-10661.671191,3277.104688,6611.923088,466.001053,1105086.750000
1910,0,-0.087495,-0.087495,0.073565,25016.623120,-255795.676172,37484.873047,-134615.321094,6886.906091,-18200.263013,960996.687500
1911,0,0.057469,0.056849,0.013217,131606.369032,-192295.534288,-3115.109090,-57177.242893,-13525.269382,-181.102237,400724.000000
1912,0,0.046371,0.044720,0.012422,137030.343262,-179851.183517,18383.572266,-66133.122803,-20454.045975,9262.358765,273653.468750
1913,0,0.044728,-0.046305,0.012380,134342.970215,-226860.895996,65998.477783,109291.031006,12050.475067,-37925.936306,602667.250000
1914,0,0.058504,-0.058504,0.031528,39244.081329,-236700.561719,15614.554224,89355.261053,592.540185,-4951.440584,427585.093750
1915,0,0.001119,0.141244,0.013362,-164843.165833,-1991965.234375,-190881.741135,6041.866951,16946.016663,142780.180908,1641127.750000
1916,0,0.000000,0.123737,0.031528,16696.199496,-1909436.531250,-82133.976953,6032.801271,8431.862955,47474.635938,1834737.500000
1917,0,0.001041,0.059151,0.014172,10154.966370,-1885865.518750,-66764.094446,7977.275427,3214.152875,-31372.698993,1852387.000000
1918,0,-0.000128,0.063733,0.031747,4195.038678,-1922576.443750,-96487.204687,1891.034016,276.568732,-19806.831238,1888308.875000
1919,0,0.000543,0.040511,0.034210,11979.277333,-1809485.528409,-211538.933993,6046.008372,-8817.685491,-71775.228338,1852387.000000
1920,0,0.001300,-0.065396,0.013635,8702.672390,-1672553.402778,-36555.805718,3932.261773,-5313.685533,24692.108055,1617163.375000
1921,0,0.001189,-0.044783,0.014135,22343.909210,-1709608.687500,-181622.152771,961.861160,7858.182640,97438.433777,1673413.875000
1922,0,0.000000,0.082738,0.031528,1533.621967,-1932593.368750,-31429.654309,3227.871100,922.110884,911.276550,1924578.625000
1923,0,-0.001350,-0.085123,0.090617,3510.338996,-1655469.840278,-6859.736138,-1046.141908,-1316.226566,-9937.676657,1675840.750000
1924,0,-0.000494,-0.064650,0.092728,10019.046590,-1671757.777778,-34688.124132,-3722.546604,711.232195,-30725.038555,1633626.000000
1925,0,-0.000000,-0.082738,0.073565,428.623640,-1702330.743750,-16970.966766,1152.584662,-109.823660,-14956.704271,1686309.000000
1926,0,-0.001097,-0.100171,0.092781,3422.752904,-1649045.402778,-3548.747118,-2123.890912,879.401815,-3879.240072,1650708.875000
1927,0,-0.046028,0.046666,0.091187,163199.609375,-214535.625732,36999.108582,98836.368652,-16006.484299,-13125.581512,499996.500000
1928,0,-0.043044,0.043766,0.074441,108802.636292,-190640.921948,29061.276758,77261.918945,18606.796889,-12173.837964,450408.375000
1929,0,-0.061278,0.060398,0.091021,120131.659776,-239370.554253,-10038.479187,86939.762858,-4983.138726,-182.196214,525754.812500
1930,0,-0.178724,-0.049885,0.070103,-67595.754482,-237739.935522,7998.008105,143905.137402,3670.331462,1181.836676,400457.625000
1931,0,-0.162625,-0.050136,0.056091,-111691.983594,-524903.822656,-64850.843994,224400.500000,-1969.406888,1869.155762,607265.250000
1932,0,0.184301,0.024394,0.028026,32449.884877,-323437.696733,-1468.601940,121474.445490,532.534131,393.001536,488706.031250
1933,0,0.160961,0.092333,0.056009,-60898.686758,-186211.980469,17999.683941,85148.323167,-2938.717208,329.024421,210327.265625
1934,0,0.145370,0.088493,0.049002,-150070.217640,-448944.419034,-58842.518641,239375.975320,834.091657,5281.584115,556762.000000
1935,0,0.150255,0.108869,0.049054,-23791.981234,-176740.956055,26612.911876,104641.768333,-3478.641740,3324.355827,210327.265625
1936,0,0.183900,0.024027,0.049085,26277.504716,-327305.981534,-11439.741117,128301.975497,2276.650474,-1143.493190,346746.625000
1937,0,0.102664,-0.000182,0.091677,643719.250000,-1186.144845,4537.317647,461.872769,2461.551100,346.883918,633816.250000
1938,0,0.085325,-0.001565,0.091931,641900.718750,-3879.850484,9196.096063,-2248.204094,215.751817,5738.880651,660103.687500
1939,0,0.001150,-0.100034,0.050576,-2634.140094,-1721301.958333,-17653.023139,448.711586,124.326185,-2801.910990,1701481.000000
1940,0,0.122606,0.000803,0.091230,649589.392361,-5561.594693,22514.864963,1914.623547,14619.370847,1454.526660,639396.937500
1941,0,-0.131611,-0.130684,0.049054,-143836.207404,-242770.457031,23691.652478,173822.301563,-261.908627,3748.598245,448391.781250
1942,0,-0.111605,-0.148339,0.049054,-102104.394124,-507383.622396,-29584.160380,239539.881917,-1663.200226,1800.520724,690735.750000
1943,0,-0.115802,-0.124568,0.056060,-204262.062093,-424353.022786,-29366.606168,175373.945841,1738.506889,5364.900543,508655.500000
1944,0,-0.112445,0.147877,0.049049,-116245.701091,-342758.267045,9734.814115,-176428.927290,-10018.691817,2868.468217,507165.937500
1945,0,-0.098249,0.138340,0.035036,-143790.255880,-601304.913411,-76037.111959,-299022.819499,2142.428894,14702.663147,1018034.500000
1946,0,0.181593,0.045029,0.092865,-69631.213174,-194277.879720,11777.019426,138339.089681,-9041.583639,-4406.403023,226763.765625
1947,0,0.060845,-0.059555,0.091937,71011.076484,-282428.029514,7001.396864,133206.347819,-1803.873006,10887.722812,527675.875000
1948,0,0.074656,-0.075456,0.091509,58151.600898,-270185.532986,-2490.769545,132712.217746,-7904.370199,-1901.472324,354867.843750
1949,0,0.058504,-0.058504,0.073565,20727.940601,-241072.325781,9389.369257,106966.698605,-3193.624609,-1449.692137,432032.062500
1950,0,0.045900,-0.046862,0.090782,35456.628845,-337096.597656,32.444641,76933.283295,-1495.575058,28602.781036,645658.375000
1951,0,-0.058504,0.058505,0.073565,72253.411914,-190985.222266,-1201.227322,57390.253711,3527.748786,-2334.111868,232166.593750
1952,0,-0.075297,0.074913,0.091506,114519.859565,-224995.750868,2724.696452,84003.983480,5787.963616,6260.599040,532442.000000
1953,0,-0.058504,0.058505,0.031528,86185.703711,-173877.600391,11032.374194,47511.846484,-549.381451,1983.289484,246449.562500
1954,0,-0.058504,-0.058504,0.073565,3238.013293,-246203.541406,7494.180237,-122075.664453,-4545.270146,4754.252322,430606.906250
1955,0,-0.045723,-0.046392,0.091474,56674.166884,-286845.665744,15396.064117,-141863.145833,494.328159,19158.606974,397405.062500
1956,0,0.053885,0.178787,0.076868,-516797.738281,-350367.791431,-1019.771289,139746.496191,18533.546802,-9119.210938,375190.250000
1957,0,-0.103238,0.000000,0.031528,775554.621875,1437.233447,13853.023680,-7102.976398,5627.277301,1232.851314,770073.937500
1958,0,-0.125906,-0.001175,0.013554,723790.611111,480.866575,36412.677748,-3267.851620,20625.182807,6356.472378,693367.062500
1959,0,0.087495,-0.087495,0.031528,53156.704053,-217015.397070,43192.554004,109894.008984,1281.477064,10774.627704,874096.875000
1960,0,-0.095524,-0.140952,0.077110,50382.388224,-672177.992839,-30707.408407,253986.732625,-3636.530350,10426.905579,945288.500000
1961,0,-0.096303,-0.140205,0.056081,-2143.367627,-704610.267188,-60042.818848,253076.296973,-7536.207588,12193.363688,878301.875000
1962,0,0.073000,-0.073000,0.073565,29607.116528,-239008.809766,10258.929724,105770.542114,-3584.301266,-5730.791705,477114.312500
1963,0,0.088391,-0.089991,0.091937,57519.156793,-246961.123060,16415.181532,125931.009332,-9542.854601,-25690.814860,339191.343750
1964,0,0.058504,0.058504,0.073565,100108.103741,-143492.269727,24362.796191,-21710.842041,-3257.930188,3899.069110,264184.281250
1965,0,0.046401,0.046229,0.091061,102328.264160,-246103.865234,19311.172607,6861.189880,-5276.035614,-46418.821625,546088.875000
1966,0,0.170014,0.008702,0.035042,210474.552290,-325695.344460,7706.418191,61699.658070,-453.127907,-2786.778243,488706.031250
1967,0,-0.000377,0.146066,0.031534,-136724.504705,-1693859.659091,-221801.466087,13055.750699,9014.390581,91292.264737,1641127.750000
1968,0,-0.058504,-0.058504,0.052547,1609.944897,-255413.831250,3860.606531,-120400.221094,-8823.024957,-448.913892,333051.062500
1969,0,-0.073000,-0.073000,0.052547,8932.679898,-257017.905859,11402.944922,-121821.397852,300.461697,2235.952777,553166.937500
1970,0,-0.058504,-0.058504,0.031528,15879.207825,-274267.352344,-5718.547913,-124060.357617,-3239.648466,-3466.533493,342275.437500
1971,0,0.073000,-0.073000,0.052547,31800.550342,-228691.125391,17903.282837,95402.322852,233.640442,-2294.042176,292270.656250
1972,0,0.058504,-0.058504,0.052547,24630.896814,-221824.331250,13194.279028,94784.517618,-3406.059739,2328.561492,292270.656250
1973,0,0.087495,-0.087495,0.073565,49337.184607,-234536.262500,37778.491650,125562.292578,2058.336246,-18878.412927,469003.000000
1974,0,-0.087495,-0.087495,0.052547,23098.888330,-253774.805664,44311.495459,-138957.152344,7909.101569,1680.529317,981342.562500
1975,0,0.145467,-0.001021,0.091124,597743.514844,-67474.883508,77435.849695,4287.786942,43136.211182,-2040.372092,671694.312500
1976,0,-0.104322,0.102958,0.092127,-103151.246083,-229411.834495,18044.233798,-153060.798828,-5892.845548,35162.158358,189032.437500
1977,0,-0.102329,0.101087,0.073976,-76855.537451,-298602.139160,4785.639844,-93782.049805,-2165.059967,14407.861938,1075396.000000
1978,0,0.002208,-0.126446,0.088205,4497.763686,-1654242.302885,-40371.918391,-770.062393,1545.215570,10855.708551,1564185.125000
1979,0,0.027550,0.027098,0.034703,63065.451362,-328216.840278,46587.605686,35407.055773,8991.448866,11138.773997,269188.125000
1980,0,0.030118,0.030570,0.072361,91606.023438,-330461.919000,48570.694567,57857.726128,-16949.576158,5760.491197,971435.187500
1981,0,0.044009,0.044009,0.052547,94928.118262,-123838.090234,50718.444897,-35975.339380,1019.300530,14299.181055,589336.875000
1982,0,-0.044009,0.044009,0.031528,83932.724902,-177919.119531,40045.742041,58802.799609,-2313.192303,10332.821909,495375.468750
1983,0,-0.073223,-0.072914,0.031628,6437.725671,-267905.482812,4269.638165,-126055.087451,-1630.824038,6290.792493,568373.562500
1984,0,-0.071087,-0.070703,0.013587,48403.739461,-314797.962674,-3283.375054,-152732.271918,-3211.219767,4274.369642,441365.562500
1985,0,-0.178724,0.049885,0.028066,-84421.202454,-214168.121582,16989.501612,-136320.499268,-8268.160718,151.559591,292452.250000
1986,0,-0.167310,0.028245,0.049038,8472.669478,-471081.510653,-47508.447765,-222075.948153,1647.161183,-10818.090313,728664.437500
1987,0,0.044009,-0.044009,0.052547,26872.561951,-203712.286865,26889.970679,106988.910156,-10302.677271,822.161267,739722.625000
1988,0,0.043042,-0.042862,0.075098,23986.636125,-277148.070361,24342.834137,86461.482593,-13591.219043,-7988.041284,762092.312500
1989,0,0.044009,-0.044009,0.031528,61565.563702,-221092.786816,35128.804517,123280.753516,-1708.201453,-1787.725708,413726.812500
